date,news_headline
2020-12-18,ringcentral glip recently announced going one two stock thrived pandemic mention company like cisco microsoft google plan offer one simple app
2020-12-18,prosecutor friday charged former china based executive zoom video communication inc disrupting video meeting commemorating 31st anniversary tiananmen square crackdown request chinese government
2020-12-18,earlier today department justice announced china based executive telecommunication company charged conspiracy commit interstate harassment unlawful conspiracy transfer
2020-12-18,zoom employee charged censoring tiananmen dissident
2020-12-18,zoom video zm remove time limit free call holiday season includes christmas eve christmas day end hannukah kwanza new year eve
2020-12-18,friend family kept apart covid christmas new year find virtual gathering zoom cut short usual 40 minute limit free subscriber
2020-12-17,communication software coming 2020 stock space rose 130 percent average banner year amid rapid pandemic shift online comms increased
2020-12-17,multiple enterprise value sale increased 55 percent 2020 83 percent five year average according bank
2020-12-17,tech stock gained year pandemic related tailwind seeing strong movement today coronavirus case continue climb around world even vaccination begin
2020-12-16,lot stock rough year select group publicly traded company 2020 outstanding
2020-12-16,zoom video zm open new research development center singapore double data center capacity country zoom immediately hire hundred engineer staff
2020-12-16,zoom video communication inc said wednesday would expand presence singapore opening research development centre immediately hire hundred engineering staff new operation
2020-12-15,ringcentral rng rolling glip latest move keep pace zoom zm high growth area video meeting glip free solution offering high quality
2020-12-15,last night episode mad money jim cramer said recovery stock handing baton back lockdown winner lockdown headed cramer market
2020-12-15,oracle orcl relocating headquarters california texas co founder larry ellison moving primary residence hawaii becoming latest silicon valley executive
2020-12-11,despite troubled macroeconomic surrounding adobe nasdaq adbe topped top bottom line estimate fourth quarter result well guided higher undergoing quarter fiscal year 2021
2020-12-11,news covid 19 vaccine pfizer inc nyse pfe biontech nasdaq bntx offer glimmer hope especially united state
2020-12-11,venture capital firm known investment tech business substantial stake newly listed company
2020-12-10,tech stock caught tailwind pandemic trading higher today news record coronavirus case united state balanced pfizer vaccine nearing fda
2020-12-09,rebalance rating across software coverage morgan downgrading number name fold outlook economic expansion starting 2021 second quarter
2020-12-09,inaugural benzinga global small cap conference wrapped wednesday another day coverage small cap stock ceo industry expert
2020-12-09,work home related software stock seeing red wave downgrade overweight neutral jpmorgan caution high multiple stock could underperform
2020-12-09,time come take profit super pricey software stock like zoom video communication okta docusign find bargain elsewhere morgan say
2020-12-09,entrepreneur kevin leary man many talent experience investing small business helping grow maed ideal person kick day two benzinga global small cap conference
2020-12-09,jp morgan analyst sterling auty downgrade zoom video communication nasdaq zm overweight neutral
2020-12-08,cisco kicking determined effort take back videoconferencing market slew new update webex software well new hardware device intended mesh emerging post covid work world
2020-12-07,evercore isi draw number takeaway quarterly enterprise technology spending survey notably software hardware spending intention look robust headed new year 82 percent
2020-12-07,vuzix corporation one sponsor upcoming benzinga global small cap conference set take place december 2020
2020-12-07,stock price company year winner risen average 21 percent year named
2020-12-07,philippe laffont coatue management returned 52 percent gain year november end betting big tesla inc nasdaq tsla beleaguered wirecard ag otc wcagy financial time
2020-12-04,excerpt wall street report toll brother zoom video communication well fargo kohl interactive broker group flir system
2020-12-04,pleasing market sometimes monday zoom zm dialed another strong quarterly statement see share price drop 15 percent following session breakout year video conferencing platform investor evidently nonplussed size latest beat raise quite match prior two quarter estimate crushing result needham analyst richard valera point possible reason sell none much concern considering zoom long term prospect acknowledging zm share likely continue subject volatility potential rotation away wfh name concern regarding tough comp looming f2q22 beyond think enduring shift towards remote work zm rapidly growing installed base cross sell phone room future product afford opportunity double revenue next year star analyst commented f3q21 zoom revenue clocked 777 dollar 19 cent million amounting 366 percent year year increase coming ahead consensus estimate 83 dollar cent million non gaap eps dollar 99 cent way street dollar 76 cent call new customer add tilted toward historically higher churn sub 10 member group accounted 38 percent addition 3q 36 percent second quarter 30 percent 1q hand customer contributing 100 000 ttm trailing twelve month revenue provided 136 percent year year uptick amounting fastest growth cohort last quarter showing impressive traction larger customer looking ahead zoom f4q21 guidance revenue 806 811 million eps dollar 77 cent 79 beating consensus call 728 million dollar 62 cent respectively overall change valera rating stay buy 540 price target stay put implication investor upside 31 percent watch valera track record click looking consensus breakdown zoom rating mostly split believer fence sitter barring sell zm moderate buy consensus rating rest 12 buy 11 hold average price target stand 485 dollar 16 cent suggesting upside 18 percent next 12 month see zoom stock analysis tipranks find good idea stock trading attractive valuation visit tipranks best stock buy newly launched tool unites tipranks equity insight disclaimer opinion expressed article solely featured analyst content intended used informational purpose important analysis making investment
2020-12-04,verb technology co inc one sponsor upcoming benzinga global small cap conference set take place december 2020
2020-12-03,bloomberg sale salesforce slack co founder chief executive officer stewart butterfield back familiar position running startup created inside corporate behemoth 2005 butterfield sold photo sharing site flickr yahoo inc resigned year later chafing web company corporate culture bureaucracy created another hit product workplace chat software decade building took slack technology inc public last year instead continuing path salesforce com inc ceo marc benioff shook hand strategic combination history software butterfield wrote news release acquisition wait get going time plenty 47 year old butterfield executive feel triumphant 27 dollar 70 cent billion deal announced tuesday salesforce biggest acquisition almost twice splurge tableau software inc last year butterfield net worth jumped 400 million even deal happened slack stock price shot news report plan still remember butterfield felt last time working someone else decision might seem surprising flickr sale 15 year ago displeasure yahoo small part silicon valley lore wrote sly playful resignation memo captured philosophical tendency letter cast simple tin smither toiling away industrial conglomerate saw thing shifted point felt adrift wanted step aside knew also caught glimpse unhappiness yahoo felt difficult place difficult corporate environment said jason shellen worked slack head platform product 2016 knew butterfield previously year ago shellen previously worked google tried search giant buy flickr instead yahoo one time shellen said butterfield called driving yahoo campus sunnyvale california said wished mountain view google instead either way shellen said think cut anyone else place super long exception thought new company really matched butterfield ethos saw benioff known insistence heartfelt corporate value potentially compatible year slack seemed like butterfield chance run show way felt like fate team created flickr almost inadvertently wanted build video game pan game photo storing technology ended useful popular happened butterfield team built online game called glitch take slack tool team built message collaborate online slack workplace chat software instant hit even launched public changed co worker talked countless office wiped internal email replaced topic specific channel mere user superfans convinced employer pay software 2014 butterfield told wired ambition next microsoft microsoft corp took notice 2016 software giant announced developing team version workplace chat slack bought full page ad new york time send microsoft letter reminding people san francisco based startup first dear microsoft read wow big news genuinely excited competition inside slack moment thing got serious shellen said microsoft ignored really copied slack using every trick book boost user number shellen said microsoft made team free enormous constituency office365 customer becomes harder convince people pay better version thing already shellen said pandemic came bulldozed 2020 slack suddenly became vital company frantically trying adjust fully remote workplace hit record user number sale grew 39 percent quarter ended october investor underwhelmed stock price soar quarantine driven height zoom video communication inc video became de facto way people hold meeting celebrate birthday catch friend bloomberg businessweek interview april butterfield spoke candidly running public company intense pressure covid find everything challenging right like making time cook eat shower said feel much exhausted end day point butterfield started conversation bret taylor salesforce chief operating officer someone also built corporate product quip sold salesforce butterfield taylor began pondering way company could join force benioff said tuesday conference call analyst pitched salesforce bos idea amazed calling wow butterfield pushed board shareholder pursue sale decision person close executive said taylor veteran alphabet inc google facebook inc key reason butterfield found deal appealing person said people familiar butterfield thinking said another reason would interested transaction would gain thousand salesperson distribute slack software butterfield sold 135 million worth share since direct listing daily first every week recently according data compiled bloomberg net worth including proceeds share sale stand dollar 80 cent billion observer divided sale signifies slack hunger take enterprise world one person familiar butterfield thinking said takeover represents concession slack fierce competition microsoft others disagreed butterfield much competitive people would give credit said andrew braccia investor accel slack board member lot people look stewart imagine thoughtful smart compassionate empathetic leader decision stewart making point life taking perspective competitive wanting win want put slack absolutely best possible position butterfield plan stay salesforce run slack division company said week given butterfield past accidental hit tempting people imagine rolling dice likely going start third online gaming company one user tweeted last month butterfield reply made clear never done article like please visit u bloomberg comsubscribe stay ahead trusted business news source 2020 bloomberg
2020-12-02,zoom video communication nasdaq zm continues defy wall street forecast managed beat expectation third quarter earnings guidance undergoing quarter
2020-12-02,week marked selloff frenzy zoom video communication inc nasdaq zm stock volume touching 16 million 20 million monday
2020-12-02,apple inc nasdaq aapl named app store best 2020 winner tuesday 15 developer receiving first ever award trophy iphone maker happened year list winner dominated apps made transition home life easier ongoing covid 19 pandemic
2020-12-01,bloomberg zoom video communication inc fell three week tuesday third quarter result brought high flying stock rally abrupt halt analyst questioned whether video conferencing company momentum sustained pandemic begin subside people return working office traveling visit friend family given elevated expectation heading print fear around post covid growth rate may look like company would expect near term share weakness persist rbc capital market analyst alex zukin wrote note tuesday zoom monday gave revenue forecast current quarter topped analyst estimate suggested drop explosive growth highlighting investor concern 2021 favorable software maker year zoom valuation price earnings ratio 270 stretched light uncertainty fiscal 2022 growth piper sandler said share closed 15 percent tuesday biggest drop since nov even drop stock nearly 500 percent year article like please visit u bloomberg comsubscribe stay ahead trusted business news source 2020 bloomberg
2020-12-01,cnbc fast money halftime report josh brown discussed thought zoom video communication nasdaq zm company reported third quarter earnings result close monday share fell 14 percent tuesday
2020-12-01,gainer voxx international voxx 14 percent tarena international tedu 13 percent kohl ks 13 percent xunlei xnet 13 percent whole earth brand free 13 percent loser tuniu tour 18 percent ecmoho moho 17 percent nikola nkla 16 percent quantumscape q 17 percent
2020-12-01,credit suisse maintains underperform rating zoom video zm raise price target 315 340 citing strong earnings report top bottom line beat
2020-12-01,zoom zm third quarter fiscal 2021 result reflect solid user growth driven coronavirus led remote working internet education wave
2020-12-01,zoom video communication zm percent sliding premarket trading pressure spreading stay home play yet zoom reported looked like strong fiscal q3 number beat
2020-12-01,titan pharmaceutical ttnp 15 percent tuniu tour 15 percent q3 earnings release medigus mdgs 15 percent appointment new finance chief medigusecmoho moho 14 percent q3 earnings release minerva neuroscience nerv 14 percent announcing outcome type meeting
2020-12-01,investor await testimony fed chairman jerome powell tesla added 500 one tranche salesforce report earnings zoom video share slip
2020-12-01,zoom cloud video communication provider reported better expected earnings third quarter fiscal year 2021 revenue surge 365 percent forecast total revenue dollar 58 cent dollar 58 cent billion full fiscal year
2020-11-30,zoom video win big investor impressed
2020-11-30,zoom video communication inc warned monday gross margin would remain pressure going 2021 surging number free user video conferencing service make hard offset spike cost maintain growth
2020-11-30,today amazon web service inc aws amazon com inc company nasdaq amzn announced zoom video communication inc nasdaq zm selected aws preferred cloud provider multi year agreement extends longstanding relationship two company enabling zoom rapidly scale service world leading cloud rise challenge brought covid 19 pandemic deliver reliable service continuous innovation expanding base corporate individual customer zoom continue leverage aws global infrastructure unmatched portfolio service including capability compute storage content distribution security create seamless secure extension data center addition aws zoom collaborating develop new solution zoom enterprise user leveraging breadth depth aws integrate zoom service amazon device capability make easier organization run hybrid office remote work model
2020-11-30,zoom video communication perhaps ultimate corporate poster child covid 19 posted another blockbuster quarter financial result videoconferencing specialist said profit quarter ending october 31 came 99 cent share well ahead wall street analyst consensus expectation 76 cent revenue quadrupled 777 dollar 20 cent million
2020-11-30,market index last trading day november though still managed historically strong month stock overall
2020-11-30,zoom video communication inc gave revenue forecast current quarter topped analyst estimate suggested slight decline explosive growth touching concern among investor software maker pandemic boom may coming end share declined percent extended trading
2020-11-30,zoom video zm delivered earnings revenue surprise 32 00 percent 11 91 percent respectively quarter ended october 2020 number hold clue lie ahead stock
2020-11-30,videoconferencing firm reported revenue 777 million third quarter 367 percent year ago covid 19 continues remake communication
2020-11-30,zoom video zm share slide percent ah despite reporting q3 beat top bottom line revenue 367 percent 777 dollar 19 centsm number customer contributing 100 000
2020-11-30,zoom video communication nasdaq zm share trading lower despite company reporting better expected third quarter eps sale result issuing fourth quarter eps sale guidance
2020-11-30,zoom user figure spiked pandemic induced switch work home encouraged user video conferencing service sign paid subscription relative upstart pandemic hit zoom quickly became household name globally desperately needed easy use video conferencing platform school office forced work remotely zoom operates data center also relies cloud computing service outside vendor amazon com microsoft corp oracle corp keep rising demand
2020-11-30,financial outlook zoom providing following guidance fourth quarter fiscal year 2021 full fiscal year 2021 zoom revenue outlook take
2020-11-30,zoom video communication inc forecast fourth quarter revenue market expectation monday covid 19 pandemic induced switch work home encouraged user video conferencing service sign paid subscription
2020-11-30,zoom video communication zm q3 non gaap eps dollar 99 cent beat dollar 23 cent gaap eps dollar 66 cent beat dollar 14 cent revenue 777 dollar 19 centsm 366 percent beat 83 dollar centsm see q4 revenue 806m 811m
2020-11-30,zoom video communication nasdaq zm reported quarterly earnings dollar 99 cent per share beat analyst consensus estimate dollar 76 cent 30 26 percent
2020-11-30,market vix closed past week 21 lowest level since market sell march lower level implied volatility come compressed expected move across major index spy option pricing percent expected move friday corresponding 358 downside 369 upside
2020-11-30,earnings season winding week feature pretty full calendar another good time discus event trading using option particular focus using expected move advantage price target strike selection
2020-11-30,previous shortened week covid 19 outbreak grew vaccine development provided glimpse hope finally putting end covid 19
2020-11-30,zoom share soared 600 percent 2020 astonishing gain
2020-11-30,zoom video zm share percent pre market company prepares report earnings bell today analyst expecting 312 percent revenue growth eps grow 006 last
2020-11-30,stock may grab investor focus today
2020-11-29,zm seeking alpha full earnings season calendar click
2020-11-27,zoom video zm percent share gaining ahead monday q3 report scheduled bell consensus estimate expect 694 dollar 13 centsm revenue 312 percent dollar 76 cent eps last year
2020-11-27,today stock idea zoom video communication zm report quarterly result market close monday nov 30 2020 analyst expect eps dollar 71 cent sale dollar 61 cent billion biogen
2020-11-25,nba veteran 2015 final mvp tech investor andre iguodala joined cnbc wednesday discus investment zoom video communication nasdaq zm
2020-11-25,square nyse sq share trading higher wednesday company cash app announced agreement acquire credit karma tax business
2020-11-25,zoom zm stock grinding intermediate correction long term top ahead monday third quarter earnings report
2020-11-24,gaming online communication software company discord inc nearing deal secure undisclosed amount fresh round funding
2020-11-24,comfort home child video calling santa claus tell want holiday season
2020-11-24,profound experience expertise within unified communication collaboration space lumen lumn appears strategic fit video communication service provider
2020-11-24,discus four company microsoft msft dropbox dbx cisco csco zoom video zm well poised maintain momentum 2021 beyond stringent effort booming enterprise communication space
2020-11-24,communication stock best value fastest growth momentum december 2020
2020-11-23,leading microsoft corporation nasdaq msft cloud partner avepoint set go public spac deal announced monday
2020-11-23,headline number coronavirus vaccine astrazeneca oxford impress street tech company benefit work learn home trend back
2020-11-20,zoom video communication inc nasdaq zm share rose percent friday news surging coronavirus case tightening lockdown certain area country
2020-11-20,microsoft msft percent apple aapl percent working together make new xbox series series controller officially supported io ipados microsoft apple working together bring
2020-11-20,software stock trending higher today notable name getting pandemic related tailwind tightening restriction coronavirus case spike sector also
2020-11-19,jim cramer liberty medium chairman john malone cnbc squawk street gave thought performance streaming service covid 19 pandemic
2020-11-18,zoom video zm share percent news nyc school close person learning effective tomorrow due spike coronavirus case may nyc department education reversed
2020-11-18,sp500 percent losing fight remain flatline lockdown measure hit new york city nasdaq comp percent lower mayor bill de blasio tweet
2020-11-16,idea end pandemic mean end run growth name like zoom peloton quite leap
2020-11-16,top research report pepsico mcdonald zoom video
2020-11-16,article take look 15 largest ecommerce company world click skip ahead jump largest ecommerce company world covid 19 pandemic fueled ecommerce take forefront retailing wondering largest commerce company
2020-11-16,california public employee retirement system calpers largest public pension fund united state asset increased exposure stock nio inc nyse nio nikola corporation nasdaq nkla
2020-11-15,calpers loaded nikola nio share third quarter doubled investment videoconferencing stock zoom also edged position tesla
2020-11-12,cnbc fast money halftime report investment committee gave thought zoom video communication nyse zm tech stock talk pandemic
2020-11-12,stay home stock moving higher premarket strong showing yesterday cyclical pandemic play surrendered huge gain seen first two day
2020-11-09,zoom video communication inc must implement new information security program part proposed settlement regulator user privacy issue federal trade commission said monday
2020-11-09,cnbc fast money halftime report investment committee gave thought current state market pointed area opportunity
2020-10-28,microsoft corporation nasdaq msft workplace collaboration software called team 115 million daily active user daus 2021 first quarter end ceo satya nadella revealed earnings call tuesday earlier
2020-10-27,zacks analyst blog highlight zoom video spectrum brand ollie bargain outlet grocery outlet lifetime brand
2020-10-27,reported average daily high 69 967 coronavirus case monday topping record set day 20 percent week five state montana north
2020-10-27,stock market expected well heading election day probability beyond prudent invest prominent growth stock like zoom video zm rh
2020-10-26,billionaire investor co founder carlyle group david rubenstein told yahoo finance people rushing back work office post covid 19 world
2020-10-26,investor tend think hedge fund asset manager worthless beat even simple index fund portfolio fact people expect hedge fund compete outperform bull market witnessed recent year however hedge fund generally partially hedged aim
2020-10-26,zoom video received criticism early coronavirus pandemic usage platform exploded security issue emerged
2020-10-26,consumer discretionary consumer staple stock like lifetime brand lcut ollies bargain outlet holding olli spectrum brand holding spb gained popularity since coronavirus outbreak
2020-10-26,san jose calif oct 26 2020 globe newswire zoom video communication inc nasdaq zm today announced new end end encryption e2ee available user globally free paid meeting
2020-10-23,article list top 10 cloud computing stock buy according hedge fund click skip ahead see top cloud computing stock best cloud stock buy today time uncertainty characterized volatile market movement economic contraction spiraling unemployment finding stock
2020-10-22,zoom sending notification customer four state california new york maryland virginia disclose starting next month company begin collecting variety local tax
2020-10-22,week alpha trader podcast feature host aaron task stephen alpher talking mostly tech jon markman founder president markman capital insight big picture going back 80 year whenever fed step put brake bear market one expect average go five time following ten year markman defines digital transformation use data software build new business model think netflix whose stock 15 000 percent past 20 year moved mail order dvd offering bit data cloud revolution another 10 20 year left company leading benefitting offer vast reward shareholder
2020-10-22,zoom effect power big quarter invisalign maker align technology
2020-10-21,stock market fluctuating rapid rate thesis expensive stock getting hurt creating opportunity blather election end surprise ending smoothly little change think vaccine news may news shake thing technology name lifted era remain tech firmament reveal exercise scanning watch list hero playing hurt start great name least 10 percent generally level brings seller please buy small increment trader already jumpy could really see leap downside blow cash
2020-10-21,saw old friend jim cramer posted big social medium stock last night actually caught almost exact bottom four major social medium stock year history four stock drive home point patient entry point individual stock using valuation metric along revolutionary trend
2020-10-21,teladoc tdoc percent zoom video communication zm percent docusign docu percent benefiting spike demand remote access service pandemic experiencing mild profit taking
2020-10-20,intel intc divest nand memory business key takeaway
2020-10-20,struggle current valuation even believe investment 10 000 day look tesla valuation thing like still sort undervalued economic outlook worried economy since 2007 turned bearish account real estate crisis hit
2020-10-20,logitech logi q2 result mainly benefit increased demand product primarily driven rising work home learn home trend
2020-10-20,week alpha trader podcast feature host aaron task stephen alpher talking mostly tech jon markman founder president markman capital insight big picture going back 80 year whenever fed step put brake bear market one expect average go five time following ten year markman defines digital transformation use data software build new business model think netflix whose stock 15 000 percent past 20 year moved mail order dvd offering bit data cloud revolution another 10 20 year left company leading benefitting offer vast reward shareholder
2020-10-19,coo wsj tech live event
2020-10-19,zacks analyst blog highlight novartis zoom video fis 3m total
2020-10-19,ark invest ceo chief investment officer cathie wood making notable trade lately unloading share tesla adding fastly 30 percent decline let u try pick brain
2020-10-18,seen show 2000 unrealistic expectation eventually burst sending nasdaq almost 80 percent growth scarcity lower discount rate justify higher price many stock currently trade huge valuation recent 30 percent drop caused fastly percent revenue guidance hint risk growth investor taking history repeat money made riding bubble investor remain humble take action mitigate downside risk
2020-10-17,welcome seeking alpha stock watch preview key event scheduled next week follow account turn mail alert receive article inbox every saturday morning podcast stock watch also available sunday seeking alpha apple podcasts stitcher spotify click highlighted link earnings season heat next week high flier netflix nflx tesla tsla chipotle cmg reporting coming heel strong retail sale report economic report interest week ahead include look
2020-10-16,article take look 15 easiest remote job pay well click skip ahead jump easiest remote job pay well social distancing becoming need hour workplace going virtual 15 easiest remote job pay well
2020-10-16,top research report novartis zoom video fis
2020-10-16,broader market attempt gun gas september slump tech lead charge earnings loom high flying sector giving investor fresh chance catch latest development mega cap like apple inc nasdaq aapl microsoft corporation nasdaq msft well called stay home company powering economy tech lead 500 index spx sector performance year date tech fundamental vary industry level none falling neat categorical umbrella look particular worst time may brought best company equipped help consumer deal pandemic way changed people life let take look top tech company head q3 earnings last quarter 2020 talking aapl msft zoom video communication inc nasdaq zm chipmaker advanced micro device inc nasdaq amd company whose streaming remote case amd powering capability continue allow household business function near normal possible idea might stuck home longer could help explain recent rally stock like zm docusign inc nasdaq docu peloton interactive inc nasdaq pton though pure tech company virus started many u talked office september maybe october people talking end calendar year shutdown get pushed next spring summer mean commitment dollar wise third fourth wave adopter come meaning company individual put thing new way probably decide wait longer shutdown last bad people good tech company might see benefit holdout thought spend tech solution allow people work home holdout sometimes harder sale sticky time tend hate change finally make transition stay become amazing opportunity company offer solution one thing seems certain market rewarding tech company form heart stay home economy looking company wide view lens year date zm eye popping 615 percent amd share 71 percent aapl 65 percent msft 37 percent compare percent rise spx performance come amid backdrop analyst estimate q3 earnings decline 20 percent across broader market 500 according researcher factset gel research firm cfra recent earnings outlook see 90 percent 500 sub industry posting decline tech immune struggle factset see q3 information technology earnings falling percent third best performer among sector analyst right tech would trail health care utility figure singing september blue rough september technology sector ixt candlestick fell sharply nasdaq went correction territory amid fear overbought market tech back outpacing 500 index spx purple line far october data source dow jones index chart source thinkorswim platform td ameritrade illustrative purpose past performance guarantee future result software go pedal metal among six tech sector industry software occupies lead position year date performance according morningstar data let start msft industry market cap leader msft came fy q4 relatively unscathed quite earnings blowout indisputable earnings beat based refinitiv consensus cloud often top mind msft report investor keep eye sizzling competition msft amazon com nasdaq amzn alphabet inc nasdaq goog nasdaq googl ibm nyse ibm company space growth microsoft azure cloud fyq4 slowed 47 percent 59 percent previous quarter also consider keeping eye spending msft capital expenditure swelled fyq4 company expands cloud infrastructure potentially eat profit looking toward msft fyq1 earnings expected oct 21 cfo amy hood forecast msft intelligent cloud revenue come 12 dollar 55 cent billion 12 dollar 80 cent billion productivity business process revenue 11 dollar 65 cent billion 11 dollar 90 cent billion hood see personal computing segment delivering around 10 dollar 95 cent billion 11 dollar 35 cent billion msft may among industry leader market cap term market performance got dwarfed relative newcomer zm whose video conferencing technology struck proverbial gold mine happened offer one adaptive resource lockdown lifestyle recent quarterly result zm dished yet another earnings blowout doubling refinitiv eps expectation delivering year year revenue growth 355 percent unlike tech behemoth whose portfolio product often diverse zm single scalable product focus video conferencing platform 80 percent revenue driven consumer subscription based market performance appears many investor may see momentum slowing time soon saying fortune favor bold whether fortune continues find zm made arguably bold move last earnings press release revising q3 full 2021 fiscal year guidance significantly higher previous quarter betting continuing demand remote work solution rival msft recently announced allowing worker ditch office comfort remote workspace presumably using msft team app zm forecast future workspace remaining remote might right mark upcoming earnings data company ticker release date unconfirmed 3rd party consensus per share earnings estimate 3rd party consensus revenue est v year ago ibm ibm oct 19 dollar 58 cent 17 dollar 54 cent bln percent microsoft msft oct 27 dollar 54 cent 35 dollar 69 cent bln percent intel intc oct 22 dollar 10 cent 18 dollar 22 cent bln percent advanced micro device amd oct 27 dollar 35 cent dollar 56 cent bln 42 percent apple aapl oct 29 dollar 70 cent 63 dollar 83 cent bln percent salesforce crm dec dollar 75 cent dollar 25 cent bln 16 percent slack work dec dollar cent 224 dollar 60 cent mln zoom zm dec dollar 76 cents691 dollar 93 cent mln 315 percent data 10 15 20 data source reuters td ameritradeapple unveils new product decline providing guidance aapl fiscal q3 meant covid 19 supply chain disruption store closure seasonally weakest earnings period turn aapl ended posting blowout earnings report growth 11 percent year year setting record june quarter ending quarter record achievement aapl offered stock split august aiming make share accessible broader range investor according company press release despite iphone sale rising mere percent fyq4 company saw double digit growth ipad mac wearable setting record sale june quarter seasonally slowest aapl many product appeared useful consumer quarantine period pushing demand higher looking forward aapl october 29 earnings report fy q4 tech giant declined give guidance however company said expects see strong year year performance across product category maybe mean continuation growth trend also remember company recently introduced first 5g model iphones bunch health fitness various product upgrade might wait quarter see adoption new feature impact aapl bottom line always aapl investor likely watching company service growth segment grows importance v iphones chipmakers looking chipper industry level chip may trailing software hardware year date market perfornance look philadelphia semiconductor index sox industry gain 29 percent heel comp far outperforming spx story last quarter technology helping people thrive despite pandemic restriction semiconductor chip provide basic foundation apps gadget work seeing chipmakers turn red hot surprise topping news earlier month wall street journal report amd potential acquisition rival chipmaker xilinx inc nasdaq xlnx deal estimated 30 billion along data center processor desktop notebook computer amd also make chip game system think xbox playstation high demand current potentially future remote work play environment adding xlnx mix may give amd larger stake telecommunication space making position rival intel corporation nasdaq intc even competitive amd set report earnings october 27 though date yet confirmed truth nobody know future hold regard post pandemic work school entertainment environment may even early say post pandemic regardless semi tech sector general may well positioned offer much needed service whether find locked reopening either way software hardware little chip power going away td ameritrade commentary educational purpose member sipc see benzinga option trade crazy market get benzinga option follow high conviction trade idea pfizer vaccine announcement raise optimism going weekend stimulus hope fall facebook amazon fellow faangs focus mull action tech giant 2020 benzinga com benzinga provide investment advice right reserved
2020-10-16,coronavirus devastating consequence many company inverse also true several name grabbed covid coattail used post incredible growth 2020 none zoom video communication zm video conferencing platform arguably pandemic main beneficiary become almost consumer staple serving everyone everything school small business event hosting online conference considering stock already surged 721 percent far year wise take position right according btig analyst matthew vanvliet attending company annual user conference zoomtopia analyst belief growth story set continue overall growth company unprecedented expands well beyond video conferencing tool core human interaction platform forever augmenting multi modal interaction evolve future growth trajectory appears slow slightly vanvliet said much legacy environment simply treading water zoom pushing envelope product innovation future work opening actually look like rather trying form fit existing tech previous issue believe help zoom emerge leading video platform pervasive across entire landscape event company gave update platform expansion laid intention next year including plan improve long term margin gave update around zoom phone zoom phone vanvliet say 23 billion opportunity driving international growth cloud calling solution used 43 country boast 800 customer 10 employee starting benefit growing channel ecosystem even though much half global market international roughly 25 percent company ttm trailing twelve month revenue generated outside implying vanvliet international opportunity long term growth driver accordingly vanvliet rate zoom share buy watch vanvliet track record click wall street mixed feeling zoom trajectory based 12 buy 13 hold sell stock moderate buy consensus rating however analyst expect share decline 16 percent year ahead going 467 dollar 55 cent average price target see zoom stock analysis tipranks find good idea stock trading attractive valuation visit tipranks best stock buy newly launched tool unites tipranks equity insight disclaimer opinion expressed article solely featured analyst content intended used informational purpose important analysis making investment
2020-10-15,alphabet inc nasdaq googl nasdaq goog subsidiary google said thursday would make chat service available free user beginning first half 2021
2020-10-15,piper sandler raised price target zoom stock 501 411 think zoom phone cloud based product drive growth
2020-10-15,seeing huge runway grow penetration revenue bernstein raise zoom video zm price target 228 661 20 percent upside yesterday close analyst zane chrane think zoom
2020-10-15,zoom video share higher analyst weigh company new product announcement
2020-10-15,fastly fsly reported disappointing preliminary result third quarter 2020 due lower usage platform largest customer bytedance operator tiktok
